,genus,family,order,class
1164,Mammuthus,Elephantidae,Proboscidea,Mammalia
1165,Elephas,Elephantidae,Proboscidea,Mammalia
1166,Procavia,Procaviidae,Hyracoidea,Mammalia
1167,Heterohyrax,Procaviidae,Hyracoidea,Mammalia
1168,Dendrohyrax,Procaviidae,Hyracoidea,Mammalia
1169,Orycteropus,Orycteropodidae,Tubulidentata,Mammalia
1170,Rhynchocyon,Macroscelididae,Macroscelidea,Mammalia
1171,Macroscelides,Macroscelididae,Macroscelidea,Mammalia
1172,Elephantulus,Macroscelididae,Macroscelidea,Mammalia
1173,Petrodromus,Macroscelididae,Macroscelidea,Mammalia
1174,Potamogale,Tenrecidae,Afrosoricida,Mammalia
1175,Micropotamogale,Tenrecidae,Afrosoricida,Mammalia
1176,Limnogale,Tenrecidae,Afrosoricida,Mammalia
1177,Microgale,Tenrecidae,Afrosoricida,Mammalia
1178,Oryzorictes,Tenrecidae,Afrosoricida,Mammalia
1179,Geogale,Tenrecidae,Afrosoricida,Mammalia
1180,Tenrec,Tenrecidae,Afrosoricida,Mammalia
1181,Hemicentetes,Tenrecidae,Afrosoricida,Mammalia
1182,Setifer,Tenrecidae,Afrosoricida,Mammalia
1183,Echinops,Tenrecidae,Afrosoricida,Mammalia
1184,Eremitalpa,Chrysochloridae,Afrosoricida,Mammalia
1185,Huetia,Chrysochloridae,Afrosoricida,Mammalia
1186,Chrysochloris,Chrysochloridae,Afrosoricida,Mammalia
1187,Cryptochloris,Chrysochloridae,Afrosoricida,Mammalia
1188,Amblysomus,Chrysochloridae,Afrosoricida,Mammalia
1189,Carpitalpa,Chrysochloridae,Afrosoricida,Mammalia
1190,Neamblysomus,Chrysochloridae,Afrosoricida,Mammalia
1191,Chlorotalpa,Chrysochloridae,Afrosoricida,Mammalia
1192,Chrysospalax,Chrysochloridae,Afrosoricida,Mammalia
1193,Calcochloris,Chrysochloridae,Afrosoricida,Mammalia
1194,Rhyncholestes,Caenolestidae,Paucituberculata,Mammalia
1195,Lestoros,Caenolestidae,Paucituberculata,Mammalia
1196,Caenolestes,Caenolestidae,Paucituberculata,Mammalia
1197,Glironia,Didelphidae,Didelphimorphia,Mammalia
1198,Chacodelphys,Didelphidae,Didelphimorphia,Mammalia
1199,Monodelphis,Didelphidae,Didelphimorphia,Mammalia
1200,Marmosa,Didelphidae,Didelphimorphia,Mammalia
1201,Tlacuatzin,Didelphidae,Didelphimorphia,Mammalia
1202,Cryptonanus,Didelphidae,Didelphimorphia,Mammalia
1203,Gracilinanus,Didelphidae,Didelphimorphia,Mammalia
1204,Lestodelphys,Didelphidae,Didelphimorphia,Mammalia
1205,Thylamys,Didelphidae,Didelphimorphia,Mammalia
1206,Marmosops,Didelphidae,Didelphimorphia,Mammalia
1207,Metachirus,Didelphidae,Didelphimorphia,Mammalia
1208,Lutreolina,Didelphidae,Didelphimorphia,Mammalia
1209,Philander,Didelphidae,Didelphimorphia,Mammalia
1210,Didelphis,Didelphidae,Didelphimorphia,Mammalia
1211,Chironectes,Didelphidae,Didelphimorphia,Mammalia
1212,Hyladelphys,Didelphidae,Didelphimorphia,Mammalia
1213,Caluromysiops,Didelphidae,Didelphimorphia,Mammalia
1214,Caluromys,Didelphidae,Didelphimorphia,Mammalia
1215,Dromiciops,Microbiotheriidae,Microbiotheria,Mammalia
1216,Notoryctes,Notoryctidae,Notoryctemorphia,Mammalia
1217,Macrotis,Thylacomyidae,Peramelemorphia,Mammalia
1218,Rhynchomeles,Peroryctidae,Peramelemorphia,Mammalia
1219,Isoodon,Peramelidae,Peramelemorphia,Mammalia
1220,Perameles,Peramelidae,Peramelemorphia,Mammalia
1221,Microperoryctes,Peroryctidae,Peramelemorphia,Mammalia
1222,Echymipera,Peroryctidae,Peramelemorphia,Mammalia
1223,Peroryctes,Peroryctidae,Peramelemorphia,Mammalia
1224,Thylacinus,Thylacinidae,Dasyuromorphia,Mammalia
1225,Myrmecobius,Myrmecobiidae,Dasyuromorphia,Mammalia
1226,Sminthopsis,Dasyuridae,Dasyuromorphia,Mammalia
1227,Antechinomys,Dasyuridae,Dasyuromorphia,Mammalia
1228,Chaeropus,Chaeropodidae,Peramelemorphia,Mammalia
1229,Ningaui,Dasyuridae,Dasyuromorphia,Mammalia
1230,Planigale,Dasyuridae,Dasyuromorphia,Mammalia
1231,Pseudantechinus,Dasyuridae,Dasyuromorphia,Mammalia
1232,Phascolosorex,Dasyuridae,Dasyuromorphia,Mammalia
1233,Neophascogale,Dasyuridae,Dasyuromorphia,Mammalia
1234,Dasyurus,Dasyuridae,Dasyuromorphia,Mammalia
1235,Sarcophilus,Dasyuridae,Dasyuromorphia,Mammalia
1236,Parantechinus,Dasyuridae,Dasyuromorphia,Mammalia
1237,Myoictis,Dasyuridae,Dasyuromorphia,Mammalia
1238,Dasyuroides,Dasyuridae,Dasyuromorphia,Mammalia
1239,Dasykaluta,Dasyuridae,Dasyuromorphia,Mammalia
1240,Dasycercus,Dasyuridae,Dasyuromorphia,Mammalia
1241,Phascogale,Dasyuridae,Dasyuromorphia,Mammalia
1242,Murexia,Dasyuridae,Dasyuromorphia,Mammalia
1243,Antechinus,Dasyuridae,Dasyuromorphia,Mammalia
1244,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia
1245,Vombatus,Vombatidae,Diprotodontia,Mammalia
1246,Lasiorhinus,Vombatidae,Diprotodontia,Mammalia
1247,Cercartetus,Burramyidae,Diprotodontia,Mammalia
1248,Burramys,Burramyidae,Diprotodontia,Mammalia
1249,Wyulda,Phalangeridae,Diprotodontia,Mammalia
1250,Trichosurus,Phalangeridae,Diprotodontia,Mammalia
1251,Spilocuscus,Phalangeridae,Diprotodontia,Mammalia
1252,Strigocuscus,Phalangeridae,Diprotodontia,Mammalia
1253,Phalanger,Phalangeridae,Diprotodontia,Mammalia
1254,Ailurops,Phalangeridae,Diprotodontia,Mammalia
1255,Hypsiprymnodon,Hypsiprymnodontidae,Diprotodontia,Mammalia
1256,Lagostrophus,Macropodidae,Diprotodontia,Mammalia
1257,Dendrolagus,Macropodidae,Diprotodontia,Mammalia
1258,Onychogalea,Macropodidae,Diprotodontia,Mammalia
1259,Dorcopsulus,Macropodidae,Diprotodontia,Mammalia
1260,Dorcopsis,Macropodidae,Diprotodontia,Mammalia
1261,Thylogale,Macropodidae,Diprotodontia,Mammalia
1262,Petrogale,Macropodidae,Diprotodontia,Mammalia
1263,Macropus,Macropodidae,Diprotodontia,Mammalia
1264,Wallabia,Macropodidae,Diprotodontia,Mammalia
1265,Lagorchestes,Macropodidae,Diprotodontia,Mammalia
1266,Setonix,Macropodidae,Diprotodontia,Mammalia
1267,Aepyprymnus,Potoroidae,Diprotodontia,Mammalia
1268,Caloprymnus,Potoroidae,Diprotodontia,Mammalia
1269,Bettongia,Potoroidae,Diprotodontia,Mammalia
1270,Potorous,Potoroidae,Diprotodontia,Mammalia
1271,Tarsipes,Tarsipedidae,Diprotodontia,Mammalia
1272,Pseudochirops,Pseudocheiridae,Diprotodontia,Mammalia
1273,Petropseudes,Pseudocheiridae,Diprotodontia,Mammalia
1274,Pseudochirulus,Pseudocheiridae,Diprotodontia,Mammalia
1275,Pseudocheirus,Pseudocheiridae,Diprotodontia,Mammalia
1276,Petauroides,Pseudocheiridae,Diprotodontia,Mammalia
1277,Hemibelideus,Pseudocheiridae,Diprotodontia,Mammalia
1278,Petaurus,Petauridae,Diprotodontia,Mammalia
1279,Gymnobelideus,Petauridae,Diprotodontia,Mammalia
1280,Dactylopsila,Petauridae,Diprotodontia,Mammalia
1281,Dactylonax,Petauridae,Diprotodontia,Mammalia
1282,Distoechurus,Acrobatidae,Diprotodontia,Mammalia
1283,Acrobates,Acrobatidae,Diprotodontia,Mammalia
