"","genus","family","order","class"
"1","Taoniscus","Tinamidae","Tinamiformes","Aves"
"2","Eudromia","Tinamidae","Tinamiformes","Aves"
"3","Tinamotis","Tinamidae","Tinamiformes","Aves"
"4","Nothura","Tinamidae","Tinamiformes","Aves"
"5","Rhynchotus","Tinamidae","Tinamiformes","Aves"
"6","Nothoprocta","Tinamidae","Tinamiformes","Aves"
"7","Crypturellus","Tinamidae","Tinamiformes","Aves"
"8","Nothocercus","Tinamidae","Tinamiformes","Aves"
"9","Tinamus","Tinamidae","Tinamiformes","Aves"
"10","Struthio","Struthionidae","Struthioniformes","Aves"
"11","Rhea","Rheidae","Rheiformes","Aves"
"12","Apteryx","Apterygidae","Apterygiformes","Aves"
"13","Dromaius","Dromaiidae","Casuariiformes","Aves"
"14","Casuarius","Casuariidae","Casuariiformes","Aves"
"15","Dendrortyx","Odontophoridae","Galliformes","Aves"
"16","Philortyx","Odontophoridae","Galliformes","Aves"
"17","Callipepla","Odontophoridae","Galliformes","Aves"
"18","Colinus","Odontophoridae","Galliformes","Aves"
"19","Oreortyx","Odontophoridae","Galliformes","Aves"
"20","Cyrtonyx","Odontophoridae","Galliformes","Aves"
"21","Rhynchortyx","Odontophoridae","Galliformes","Aves"
"22","Dactylortyx","Odontophoridae","Galliformes","Aves"
"23","Odontophorus","Odontophoridae","Galliformes","Aves"
"24","Ptilopachus","Phasianidae","Galliformes","Aves"
"25","Ithaginis","Phasianidae","Galliformes","Aves"
"26","Meleagris","Phasianidae","Galliformes","Aves"
"27","Lagopus","Phasianidae","Galliformes","Aves"
"28","Centrocercus","Phasianidae","Galliformes","Aves"
"29","Dendragapus","Phasianidae","Galliformes","Aves"
"30","Tympanuchus","Phasianidae","Galliformes","Aves"
"31","Tetrao","Phasianidae","Galliformes","Aves"
"32","Lerwa","Phasianidae","Galliformes","Aves"
"33","Bonasa","Phasianidae","Galliformes","Aves"
"34","Rhizothera","Phasianidae","Galliformes","Aves"
"35","Pucrasia","Phasianidae","Galliformes","Aves"
"36","Syrmaticus","Phasianidae","Galliformes","Aves"
"37","Phasianus","Phasianidae","Galliformes","Aves"
"38","Crossoptilon","Phasianidae","Galliformes","Aves"
"39","Lophura","Phasianidae","Galliformes","Aves"
"40","Catreus","Phasianidae","Galliformes","Aves"
"41","Chrysolophus","Phasianidae","Galliformes","Aves"
"42","Perdix","Phasianidae","Galliformes","Aves"
"43","Tragopan","Phasianidae","Galliformes","Aves"
"44","Lophophorus","Phasianidae","Galliformes","Aves"
"45","Tetraophasis","Phasianidae","Galliformes","Aves"
"46","Bambusicola","Phasianidae","Galliformes","Aves"
"47","Gallus","Phasianidae","Galliformes","Aves"
"48","Francolinus","Phasianidae","Galliformes","Aves"
"49","Galloperdix","Phasianidae","Galliformes","Aves"
"50","Polyplectron","Phasianidae","Galliformes","Aves"
"51","Haematortyx","Phasianidae","Galliformes","Aves"
"52","Pavo","Phasianidae","Galliformes","Aves"
"53","Afropavo","Phasianidae","Galliformes","Aves"
"54","Coturnix","Phasianidae","Galliformes","Aves"
"55","Margaroperdix","Phasianidae","Galliformes","Aves"
"56","Anurophasis","Phasianidae","Galliformes","Aves"
"57","Perdicula","Phasianidae","Galliformes","Aves"
"58","Ammoperdix","Phasianidae","Galliformes","Aves"
"59","Alectoris","Phasianidae","Galliformes","Aves"
"60","Tetraogallus","Phasianidae","Galliformes","Aves"
"61","Rheinardia","Phasianidae","Galliformes","Aves"
"62","Argusianus","Phasianidae","Galliformes","Aves"
"63","Melanoperdix","Phasianidae","Galliformes","Aves"
"64","Rollulus","Phasianidae","Galliformes","Aves"
"65","Caloperdix","Phasianidae","Galliformes","Aves"
"66","Arborophila","Phasianidae","Galliformes","Aves"
"67","Xenoperdix","Phasianidae","Galliformes","Aves"
"68","Acryllium","Numididae","Galliformes","Aves"
"69","Agelastes","Numididae","Galliformes","Aves"
"70","Numida","Numididae","Galliformes","Aves"
"71","Guttera","Numididae","Galliformes","Aves"
"72","Penelopina","Cracidae","Galliformes","Aves"
"73","Chamaepetes","Cracidae","Galliformes","Aves"
"74","Aburria","Cracidae","Galliformes","Aves"
"75","Pipile","Cracidae","Galliformes","Aves"
"76","Penelope","Cracidae","Galliformes","Aves"
"77","Crax","Cracidae","Galliformes","Aves"
"78","Mitu","Cracidae","Galliformes","Aves"
"79","Pauxi","Cracidae","Galliformes","Aves"
"80","Nothocrax","Cracidae","Galliformes","Aves"
"81","Ortalis","Cracidae","Galliformes","Aves"
"82","Oreophasis","Cracidae","Galliformes","Aves"
"83","Megapodius","Megapodiidae","Galliformes","Aves"
"84","Eulipoa","Megapodiidae","Galliformes","Aves"
"85","Macrocephalon","Megapodiidae","Galliformes","Aves"
"86","Talegalla","Megapodiidae","Galliformes","Aves"
"87","Aepypodius","Megapodiidae","Galliformes","Aves"
"88","Alectura","Megapodiidae","Galliformes","Aves"
"89","Leipoa","Megapodiidae","Galliformes","Aves"
"90","Chauna","Anhimidae","Anseriformes","Aves"
"91","Anhima","Anhimidae","Anseriformes","Aves"
"92","Anseranas","Anseranatidae","Anseriformes","Aves"
"93","Dendrocygna","Anatidae","Anseriformes","Aves"
"94","Thalassornis","Anatidae","Anseriformes","Aves"
"95","Cygnus","Anatidae","Anseriformes","Aves"
"96","Chen","Anatidae","Anseriformes","Aves"
"97","Anser","Anatidae","Anseriformes","Aves"
"98","Branta","Anatidae","Anseriformes","Aves"
"99","Cereopsis","Anatidae","Anseriformes","Aves"
"100","Coscoroba","Anatidae","Anseriformes","Aves"
"101","Malacorhynchus","Anatidae","Anseriformes","Aves"
"102","Heteronetta","Anatidae","Anseriformes","Aves"
"103","Biziura","Anatidae","Anseriformes","Aves"
"104","Stictonetta","Anatidae","Anseriformes","Aves"
"105","Anas","Anatidae","Anseriformes","Aves"
"106","Tachyeres","Anatidae","Anseriformes","Aves"
"107","Amazonetta","Anatidae","Anseriformes","Aves"
"108","Speculanas","Anatidae","Anseriformes","Aves"
"109","Lophonetta","Anatidae","Anseriformes","Aves"
"110","Hymenolaimus","Anatidae","Anseriformes","Aves"
"111","Sarkidiornis","Anatidae","Anseriformes","Aves"
"112","Chenonetta","Anatidae","Anseriformes","Aves"
"113","Callonetta","Anatidae","Anseriformes","Aves"
"114","Merganetta","Anatidae","Anseriformes","Aves"
"115","Salvadorina","Anatidae","Anseriformes","Aves"
"116","Cyanochen","Anatidae","Anseriformes","Aves"
"117","Pteronetta","Anatidae","Anseriformes","Aves"
"118","Marmaronetta","Anatidae","Anseriformes","Aves"
"119","Cairina","Anatidae","Anseriformes","Aves"
"120","Aythya","Anatidae","Anseriformes","Aves"
"121","Netta","Anatidae","Anseriformes","Aves"
"122","Chloephaga","Anatidae","Anseriformes","Aves"
"123","Neochen","Anatidae","Anseriformes","Aves"
"124","Alopochen","Anatidae","Anseriformes","Aves"
"125","Tadorna","Anatidae","Anseriformes","Aves"
"126","Aix","Anatidae","Anseriformes","Aves"
"127","Clangula","Anatidae","Anseriformes","Aves"
"128","Histrionicus","Anatidae","Anseriformes","Aves"
"129","Somateria","Anatidae","Anseriformes","Aves"
"130","Polysticta","Anatidae","Anseriformes","Aves"
"131","Lophodytes","Anatidae","Anseriformes","Aves"
"132","Mergus","Anatidae","Anseriformes","Aves"
"133","Mergellus","Anatidae","Anseriformes","Aves"
"134","Bucephala","Anatidae","Anseriformes","Aves"
"135","Melanitta","Anatidae","Anseriformes","Aves"
"136","Plectropterus","Anatidae","Anseriformes","Aves"
"137","Nettapus","Anatidae","Anseriformes","Aves"
"138","Oxyura","Anatidae","Anseriformes","Aves"
"139","Nomonyx","Anatidae","Anseriformes","Aves"
"140","Turnix","Turnicidae","Turniciformes","Aves"
"141","Ortyxelos","Turnicidae","Turniciformes","Aves"
"142","Anous","Laridae","Charadriiformes","Aves"
"143","Sterna","Laridae","Charadriiformes","Aves"
"144","Larosterna","Laridae","Charadriiformes","Aves"
"145","Chlidonias","Laridae","Charadriiformes","Aves"
"146","Phaetusa","Laridae","Charadriiformes","Aves"
"147","Gygis","Laridae","Charadriiformes","Aves"
"148","Procelsterna","Laridae","Charadriiformes","Aves"
"149","Rhodostethia","Laridae","Charadriiformes","Aves"
"150","Creagrus","Laridae","Charadriiformes","Aves"
"151","Leucophaeus","Laridae","Charadriiformes","Aves"
"152","Larus","Laridae","Charadriiformes","Aves"
"153","Rissa","Laridae","Charadriiformes","Aves"
"154","Xema","Laridae","Charadriiformes","Aves"
"155","Pagophila","Laridae","Charadriiformes","Aves"
"156","Rynchops","Laridae","Charadriiformes","Aves"
"157","Stercorarius","Stercorariidae","Charadriiformes","Aves"
"158","Catharacta","Stercorariidae","Charadriiformes","Aves"
"159","Fratercula","Alcidae","Charadriiformes","Aves"
"160","Cerorhinca","Alcidae","Charadriiformes","Aves"
"161","Aethia","Alcidae","Charadriiformes","Aves"
"162","Ptychoramphus","Alcidae","Charadriiformes","Aves"
"163","Uria","Alcidae","Charadriiformes","Aves"
"164","Alca","Alcidae","Charadriiformes","Aves"
"165","Alle","Alcidae","Charadriiformes","Aves"
"166","Brachyramphus","Alcidae","Charadriiformes","Aves"
"167","Synthliboramphus","Alcidae","Charadriiformes","Aves"
"168","Cepphus","Alcidae","Charadriiformes","Aves"
"169","Dromas","Dromadidae","Charadriiformes","Aves"
"170","Glareola","Glareolidae","Charadriiformes","Aves"
"171","Stiltia","Glareolidae","Charadriiformes","Aves"
"172","Cursorius","Glareolidae","Charadriiformes","Aves"
"173","Rhinoptilus","Glareolidae","Charadriiformes","Aves"
"174","Attagis","Thinocoridae","Ciconiiformes","Aves"
"175","Thinocorus","Thinocoridae","Ciconiiformes","Aves"
"176","Pedionomus","Pedionomidae","Charadriiformes","Aves"
"177","Rostratula","Rostratulidae","Charadriiformes","Aves"
"178","Metopidius","Jacanidae","Charadriiformes","Aves"
"179","Microparra","Jacanidae","Charadriiformes","Aves"
"180","Irediparra","Jacanidae","Charadriiformes","Aves"
"181","Actophilornis","Jacanidae","Charadriiformes","Aves"
"182","Jacana","Jacanidae","Charadriiformes","Aves"
"183","Hydrophasianus","Jacanidae","Charadriiformes","Aves"
"184","Bartramia","Scolopacidae","Charadriiformes","Aves"
"185","Numenius","Scolopacidae","Charadriiformes","Aves"
"186","Arenaria","Scolopacidae","Charadriiformes","Aves"
"187","Eurynorhynchus","Scolopacidae","Charadriiformes","Aves"
"188","Prosobonia","Scolopacidae","Charadriiformes","Aves"
"189","Calidris","Scolopacidae","Charadriiformes","Aves"
"190","Aphriza","Scolopacidae","Charadriiformes","Aves"
"191","Limicola","Scolopacidae","Charadriiformes","Aves"
"192","Philomachus","Scolopacidae","Charadriiformes","Aves"
"193","Tryngites","Scolopacidae","Charadriiformes","Aves"
"194","Scolopax","Scolopacidae","Charadriiformes","Aves"
"195","Gallinago","Scolopacidae","Charadriiformes","Aves"
"196","Coenocorypha","Scolopacidae","Charadriiformes","Aves"
"197","Limnodromus","Scolopacidae","Charadriiformes","Aves"
"198","Catoptrophorus","Scolopacidae","Charadriiformes","Aves"
"199","Tringa","Scolopacidae","Charadriiformes","Aves"
"200","Heteroscelus","Scolopacidae","Charadriiformes","Aves"
"201","Actitis","Scolopacidae","Charadriiformes","Aves"
"202","Xenus","Scolopacidae","Charadriiformes","Aves"
"203","Phalaropus","Scolopacidae","Charadriiformes","Aves"
"204","Steganopus","Scolopacidae","Charadriiformes","Aves"
"205","Lymnocryptes","Scolopacidae","Charadriiformes","Aves"
"206","Limosa","Scolopacidae","Charadriiformes","Aves"
"207","Pluvianus","Glareolidae","Charadriiformes","Aves"
"208","Pluvialis","Charadriidae","Charadriiformes","Aves"
"209","Charadrius","Charadriidae","Charadriiformes","Aves"
"210","Eudromias","Charadriidae","Charadriiformes","Aves"
"211","Thinornis","Charadriidae","Charadriiformes","Aves"
"212","Elseyornis","Charadriidae","Charadriiformes","Aves"
"213","Phegornis","Charadriidae","Charadriiformes","Aves"
"214","Erythrogonys","Charadriidae","Charadriiformes","Aves"
"215","Anarhynchus","Charadriidae","Charadriiformes","Aves"
"216","Vanellus","Charadriidae","Charadriiformes","Aves"
"217","Oreopholus","Charadriidae","Charadriiformes","Aves"
"218","Ibidorhyncha","Charadriidae","Charadriiformes","Aves"
"219","Haematopus","Haematopodidae","Charadriiformes","Aves"
"220","Recurvirostra","Recurvirostridae","Charadriiformes","Aves"
"221","Cladorhynchus","Recurvirostridae","Charadriiformes","Aves"
"222","Himantopus","Recurvirostridae","Charadriiformes","Aves"
"223","Pluvianellus","Charadriidae","Charadriiformes","Aves"
"224","Chionis","Chionididae","Charadriiformes","Aves"
"225","Burhinus","Burhinidae","Charadriiformes","Aves"
"226","Esacus","Burhinidae","Charadriiformes","Aves"
"227","Chunga","Cariamidae","Gruiformes","Aves"
"228","Cariama","Cariamidae","Gruiformes","Aves"
"229","Caracara","Falconidae","Falconiformes","Aves"
"230","Phalcoboenus","Falconidae","Falconiformes","Aves"
"231","Daptrius","Falconidae","Falconiformes","Aves"
"232","Milvago","Falconidae","Falconiformes","Aves"
"233","Ibycter","Falconidae","Falconiformes","Aves"
"234","Spiziapteryx","Falconidae","Falconiformes","Aves"
"235","Polihierax","Falconidae","Falconiformes","Aves"
"236","Microhierax","Falconidae","Falconiformes","Aves"
"237","Falco","Falconidae","Falconiformes","Aves"
"238","Herpetotheres","Falconidae","Falconiformes","Aves"
"239","Micrastur","Falconidae","Falconiformes","Aves"
"240","Loriculus","Psittacidae","Psittaciformes","Aves"
"241","Agapornis","Psittacidae","Psittaciformes","Aves"
"242","Bolbopsittacus","Psittacidae","Psittaciformes","Aves"
"243","Pezoporus","Psittacidae","Psittaciformes","Aves"
"244","Cyclopsitta","Psittacidae","Psittaciformes","Aves"
"245","Psittaculirostris","Psittacidae","Psittaciformes","Aves"
"246","Charmosyna","Loriidae","Psittaciformes","Aves"
"247","Phigys","Loriidae","Psittaciformes","Aves"
"248","Vini","Loriidae","Psittaciformes","Aves"
"249","Lorius","Loriidae","Psittaciformes","Aves"
"250","Psitteuteles","Psittacidae","Psittaciformes","Aves"
"251","Chalcopsitta","Psittacidae","Psittaciformes","Aves"
"252","Pseudeos","Psittacidae","Psittaciformes","Aves"
"253","Trichoglossus","Loriidae","Psittaciformes","Aves"
"254","Eos","Psittacidae","Psittaciformes","Aves"
"255","Glossopsitta","Loriidae","Psittaciformes","Aves"
"256","Neopsittacus","Psittacidae","Psittaciformes","Aves"
"257","Oreopsittacus","Psittacidae","Psittaciformes","Aves"
"258","Melopsittacus","Psittaculidae","Psittaciformes","Aves"
"259","Neophema","Psittacidae","Psittaciformes","Aves"
"260","Neopsephotus","Psittacidae","Psittaciformes","Aves"
"261","Lathamus","Psittacidae","Psittaciformes","Aves"
"262","Psittacella","Psittacidae","Psittaciformes","Aves"
"263","Prosopeia","Psittacidae","Psittaciformes","Aves"
"264","Cyanoramphus","Psittacidae","Psittaciformes","Aves"
"265","Eunymphicus","Psittacidae","Psittaciformes","Aves"
"266","Psephotus","Psittacidae","Psittaciformes","Aves"
"267","Purpureicephalus","Psittacidae","Psittaciformes","Aves"
"268","Platycercus","Psittacidae","Psittaciformes","Aves"
"269","Barnardius","Psittacidae","Psittaciformes","Aves"
"270","Northiella","Psittacidae","Psittaciformes","Aves"
"271","Polytelis","Psittacidae","Psittaciformes","Aves"
"272","Alisterus","Psittacidae","Psittaciformes","Aves"
"273","Aprosmictus","Psittacidae","Psittaciformes","Aves"
"274","Tanygnathus","Psittacidae","Psittaciformes","Aves"
"275","Psittacula","Psittacidae","Psittaciformes","Aves"
"276","Psittinus","Psittacidae","Psittaciformes","Aves"
"277","Geoffroyus","Psittacidae","Psittaciformes","Aves"
"278","Eclectus","Psittacidae","Psittaciformes","Aves"
"279","Prioniturus","Psittacidae","Psittaciformes","Aves"
"280","Micropsitta","Psittacidae","Psittaciformes","Aves"
"281","Psittrichas","Psittacidae","Psittaciformes","Aves"
"282","Coracopsis","Psittacidae","Psittaciformes","Aves"
"283","Forpus","Psittacidae","Psittaciformes","Aves"
"284","Anodorhynchus","Psittacidae","Psittaciformes","Aves"
"285","Diopsittaca","Psittacidae","Psittaciformes","Aves"
"286","Guaruba","Psittacidae","Psittaciformes","Aves"
"287","Leptosittaca","Psittacidae","Psittaciformes","Aves"
"288","Aratinga","Psittacidae","Psittaciformes","Aves"
"289","Nandayus","Psittacidae","Psittaciformes","Aves"
"290","Cyanopsitta","Psittacidae","Psittaciformes","Aves"
"291","Orthopsittaca","Psittacidae","Psittaciformes","Aves"
"292","Ara","Psittacidae","Psittaciformes","Aves"
"293","Primolius","Psittacidae","Psittaciformes","Aves"
"294","Enicognathus","Psittacidae","Psittaciformes","Aves"
"295","Pyrrhura","Psittacidae","Psittaciformes","Aves"
"296","Cyanoliseus","Psittacidae","Psittaciformes","Aves"
"297","Rhynchopsitta","Psittacidae","Psittaciformes","Aves"
"298","Pionites","Psittacidae","Psittaciformes","Aves"
"299","Deroptyus","Psittacidae","Psittaciformes","Aves"
"300","Pionopsitta","Psittacidae","Psittaciformes","Aves"
"301","Psilopsiagon","Psittacidae","Psittaciformes","Aves"
"302","Ognorhynchus","Psittacidae","Psittaciformes","Aves"
"303","Pyrilia","Estrildidae","Passeriformes","Aves"
"304","Hapalopsittaca","Psittacidae","Psittaciformes","Aves"
"305","Triclaria","Psittacidae","Psittaciformes","Aves"
"306","Pionus","Psittacidae","Psittaciformes","Aves"
"307","Amazona","Psittacidae","Psittaciformes","Aves"
"308","Graydidascalus","Psittacidae","Psittaciformes","Aves"
"309","Alipiopsitta","Psittacidae","Psittaciformes","Aves"
"310","Myiopsitta","Psittacidae","Psittaciformes","Aves"
"311","Brotogeris","Psittacidae","Psittaciformes","Aves"
"312","Touit","Psittacidae","Psittaciformes","Aves"
"313","Nannopsittaca","Psittacidae","Psittaciformes","Aves"
"314","Bolborhynchus","Psittacidae","Psittaciformes","Aves"
"315","Poicephalus","Psittacidae","Psittaciformes","Aves"
"316","Psittacus","Psittacidae","Psittaciformes","Aves"
"317","Calyptorhynchus","Cacatuidae","Psittaciformes","Aves"
"318","Callocephalon","Psittacidae","Psittaciformes","Aves"
"319","Cacatua","Cacatuidae","Psittaciformes","Aves"
"320","Probosciger","Cacatuidae","Psittaciformes","Aves"
"321","Nymphicus","Cacatuidae","Psittaciformes","Aves"
"322","Nestor","Psittacidae","Psittaciformes","Aves"
"323","Strigops","Psittacidae","Psittaciformes","Aves"
"324","Xenicus","Acanthisittidae","Passeriformes","Aves"
"325","Acanthisitta","Acanthisittidae","Passeriformes","Aves"
"326","Sapayoa","Tyrannidae","Passeriformes","Aves"
"327","Calyptomena","Eurylaimidae","Passeriformes","Aves"
"328","Smithornis","Eurylaimidae","Passeriformes","Aves"
"329","Pitta","Pittidae","Passeriformes","Aves"
"330","Corydon","Eurylaimidae","Passeriformes","Aves"
"331","Psarisomus","Eurylaimidae","Passeriformes","Aves"
"332","Eurylaimus","Eurylaimidae","Passeriformes","Aves"
"333","Cymbirhynchus","Eurylaimidae","Passeriformes","Aves"
"334","Serilophus","Eurylaimidae","Passeriformes","Aves"
"335","Pseudocalyptomena","Eurylaimidae","Passeriformes","Aves"
"336","Philepitta","Philepittidae","Passeriformes","Aves"
"337","Neodrepanis","Philepittidae","Passeriformes","Aves"
"338","Myiobius","Tyrannidae","Passeriformes","Aves"
"339","Terenotriccus","Tyrannidae","Passeriformes","Aves"
"340","Onychorhynchus","Tyrannidae","Passeriformes","Aves"
"341","Tityra","Tyrannidae","Passeriformes","Aves"
"342","Xenopsaris","Tyrannidae","Passeriformes","Aves"
"343","Pachyramphus","Tyrannidae","Passeriformes","Aves"
"344","Iodopleura","Cotingidae","Passeriformes","Aves"
"345","Schiffornis","Pipridae","Passeriformes","Aves"
"346","Laniocera","Tyrannidae","Passeriformes","Aves"
"347","Laniisoma","Cotingidae","Passeriformes","Aves"
"348","Oxyruncus","Cotingidae","Passeriformes","Aves"
"349","Piprites","Pipridae","Passeriformes","Aves"
"350","Neopipo","Tyrannidae","Passeriformes","Aves"
"351","Platyrinchus","Tyrannidae","Passeriformes","Aves"
"352","Pyrrhomyias","Tyrannidae","Passeriformes","Aves"
"353","Hirundinea","Tyrannidae","Passeriformes","Aves"
"354","Phelpsia","Tyrannidae","Passeriformes","Aves"
"355","Myiophobus","Tyrannidae","Passeriformes","Aves"
"356","Myiotriccus","Tyrannidae","Passeriformes","Aves"
"357","Suiriri","Tyrannidae","Passeriformes","Aves"
"358","Tyrannulus","Tyrannidae","Passeriformes","Aves"
"359","Myiopagis","Tyrannidae","Passeriformes","Aves"
"360","Elaenia","Tyrannidae","Passeriformes","Aves"
"361","Serpophaga","Tyrannidae","Passeriformes","Aves"
"362","Pseudocolopteryx","Tyrannidae","Passeriformes","Aves"
"363","Polystictus","Tyrannidae","Passeriformes","Aves"
"364","Anairetes","Tyrannidae","Passeriformes","Aves"
"365","Culicivora","Tyrannidae","Passeriformes","Aves"
"366","Mecocerculus","Tyrannidae","Passeriformes","Aves"
"367","Stigmatura","Tyrannidae","Passeriformes","Aves"
"368","Pseudelaenia","Tyrannidae","Passeriformes","Aves"
"369","Phaeomyias","Tyrannidae","Passeriformes","Aves"
"370","Capsiempis","Tyrannidae","Passeriformes","Aves"
"371","Phyllomyias","Tyrannidae","Passeriformes","Aves"
"372","Euscarthmus","Tyrannidae","Passeriformes","Aves"
"373","Inezia","Tyrannidae","Passeriformes","Aves"
"374","Zimmerius","Tyrannidae","Passeriformes","Aves"
"375","Ornithion","Tyrannidae","Passeriformes","Aves"
"376","Camptostoma","Tyrannidae","Passeriformes","Aves"
"377","Legatus","Tyrannidae","Passeriformes","Aves"
"378","Machetornis","Tyrannidae","Passeriformes","Aves"
"379","Pitangus","Tyrannidae","Passeriformes","Aves"
"380","Myiodynastes","Tyrannidae","Passeriformes","Aves"
"381","Tyrannus","Tyrannidae","Passeriformes","Aves"
"382","Empidonomus","Tyrannidae","Passeriformes","Aves"
"383","Megarynchus","Tyrannidae","Passeriformes","Aves"
"384","Tyrannopsis","Tyrannidae","Passeriformes","Aves"
"385","Nesotriccus","Tyrannidae","Passeriformes","Aves"
"386","Myiozetetes","Tyrannidae","Passeriformes","Aves"
"387","Rhytipterna","Tyrannidae","Passeriformes","Aves"
"388","Casiornis","Tyrannidae","Passeriformes","Aves"
"389","Myiarchus","Tyrannidae","Passeriformes","Aves"
"390","Sirystes","Tyrannidae","Passeriformes","Aves"
"391","Attila","Tyrannidae","Passeriformes","Aves"
"392","Ramphotrigon","Tyrannidae","Passeriformes","Aves"
"393","Deltarhynchus","Tyrannidae","Passeriformes","Aves"
"394","Colorhamphus","Tyrannidae","Passeriformes","Aves"
"395","Fluvicola","Tyrannidae","Passeriformes","Aves"
"396","Sublegatus","Tyrannidae","Passeriformes","Aves"
"397","Pyrocephalus","Tyrannidae","Passeriformes","Aves"
"398","Alectrurus","Tyrannidae","Passeriformes","Aves"
"399","Gubernetes","Tyrannidae","Passeriformes","Aves"
"400","Arundinicola","Tyrannidae","Passeriformes","Aves"
"401","Ochthoeca","Tyrannidae","Passeriformes","Aves"
"402","Tumbezia","Tyrannidae","Passeriformes","Aves"
"403","Colonia","Tyrannidae","Passeriformes","Aves"
"404","Conopias","Tyrannidae","Passeriformes","Aves"
"405","Lathrotriccus","Tyrannidae","Passeriformes","Aves"
"406","Aphanotriccus","Tyrannidae","Passeriformes","Aves"
"407","Cnemotriccus","Tyrannidae","Passeriformes","Aves"
"408","Xenotriccus","Tyrannidae","Passeriformes","Aves"
"409","Ochthornis","Tyrannidae","Passeriformes","Aves"
"410","Contopus","Tyrannidae","Passeriformes","Aves"
"411","Mitrephanes","Tyrannidae","Passeriformes","Aves"
"412","Sayornis","Tyrannidae","Passeriformes","Aves"
"413","Empidonax","Tyrannidae","Passeriformes","Aves"
"414","Muscisaxicola","Tyrannidae","Passeriformes","Aves"
"415","Satrapa","Tyrannidae","Passeriformes","Aves"
"416","Cnemarchus","Tyrannidae","Passeriformes","Aves"
"417","Polioxolmis","Tyrannidae","Passeriformes","Aves"
"418","Agriornis","Tyrannidae","Passeriformes","Aves"
"419","Xolmis","Tyrannidae","Passeriformes","Aves"
"420","Neoxolmis","Tyrannidae","Passeriformes","Aves"
"421","Muscipipra","Tyrannidae","Passeriformes","Aves"
"422","Myiotheretes","Tyrannidae","Passeriformes","Aves"
"423","Lessonia","Tyrannidae","Passeriformes","Aves"
"424","Knipolegus","Tyrannidae","Passeriformes","Aves"
"425","Hymenops","Tyrannidae","Passeriformes","Aves"
"426","Muscigralla","Tyrannidae","Passeriformes","Aves"
"427","Tachuris","Tyrannidae","Passeriformes","Aves"
"428","Cnipodectes","Tyrannidae","Passeriformes","Aves"
"429","Taeniotriccus","Tyrannidae","Passeriformes","Aves"
"430","Todirostrum","Tyrannidae","Passeriformes","Aves"
"431","Poecilotriccus","Tyrannidae","Passeriformes","Aves"
"432","Atalotriccus","Tyrannidae","Passeriformes","Aves"
"433","Hemitriccus","Tyrannidae","Passeriformes","Aves"
"434","Oncostoma","Tyrannidae","Passeriformes","Aves"
"435","Lophotriccus","Tyrannidae","Passeriformes","Aves"
"436","Myiornis","Tyrannidae","Passeriformes","Aves"
"437","Rhynchocyclus","Tyrannidae","Passeriformes","Aves"
"438","Tolmomyias","Tyrannidae","Passeriformes","Aves"
"439","Corythopis","Tyrannidae","Passeriformes","Aves"
"440","Pseudotriccus","Tyrannidae","Passeriformes","Aves"
"441","Phylloscartes","Tyrannidae","Passeriformes","Aves"
"442","Mionectes","Tyrannidae","Passeriformes","Aves"
"443","Leptopogon","Tyrannidae","Passeriformes","Aves"
"444","Pipreola","Cotingidae","Passeriformes","Aves"
"445","Ampelioides","Cotingidae","Passeriformes","Aves"
"446","Ampelion","Cotingidae","Passeriformes","Aves"
"447","Doliornis","Cotingidae","Passeriformes","Aves"
"448","Phytotoma","Cotingidae","Passeriformes","Aves"
"449","Zaratornis","Cotingidae","Passeriformes","Aves"
"450","Calyptura","Cotingidae","Passeriformes","Aves"
"451","Cotinga","Cotingidae","Passeriformes","Aves"
"452","Porphyrolaema","Cotingidae","Passeriformes","Aves"
"453","Carpodectes","Cotingidae","Passeriformes","Aves"
"454","Xipholena","Cotingidae","Passeriformes","Aves"
"455","Gymnoderus","Cotingidae","Passeriformes","Aves"
"456","Conioptilon","Cotingidae","Passeriformes","Aves"
"457","Procnias","Cotingidae","Passeriformes","Aves"
"458","Tijuca","Cotingidae","Passeriformes","Aves"
"459","Lipaugus","Cotingidae","Passeriformes","Aves"
"460","Cephalopterus","Cotingidae","Passeriformes","Aves"
"461","Perissocephalus","Cotingidae","Passeriformes","Aves"
"462","Pyroderus","Cotingidae","Passeriformes","Aves"
"463","Querula","Cotingidae","Passeriformes","Aves"
"464","Phibalura","Cotingidae","Passeriformes","Aves"
"465","Haematoderus","Cotingidae","Passeriformes","Aves"
"466","Snowornis","Cotingidae","Passeriformes","Aves"
"467","Phoenicircus","Cotingidae","Passeriformes","Aves"
"468","Rupicola","Cotingidae","Passeriformes","Aves"
"469","Carpornis","Cotingidae","Passeriformes","Aves"
"470","Pipra","Pipridae","Passeriformes","Aves"
"471","Machaeropterus","Pipridae","Passeriformes","Aves"
"472","Heterocercus","Pipridae","Passeriformes","Aves"
"473","Manacus","Pipridae","Passeriformes","Aves"
"474","Lepidothrix","Pipridae","Passeriformes","Aves"
"475","Corapipo","Pipridae","Passeriformes","Aves"
"476","Masius","Pipridae","Passeriformes","Aves"
"477","Ilicura","Pipridae","Passeriformes","Aves"
"478","Antilophia","Pipridae","Passeriformes","Aves"
"479","Chiroxiphia","Pipridae","Passeriformes","Aves"
"480","Xenopipo","Pipridae","Passeriformes","Aves"
"481","Tyranneutes","Pipridae","Passeriformes","Aves"
