,genus,family,order,class
1007,Myersophis,Colubridae,Squamata,Reptilia
1008,Boiga,Colubridae,Squamata,Reptilia
1009,Telescopus,Colubridae,Squamata,Reptilia
1010,Crotaphopeltis,Colubridae,Squamata,Reptilia
1011,Dipsadoboa,Colubridae,Squamata,Reptilia
1012,Dryophiops,Colubridae,Squamata,Reptilia
1013,Tetralepis,Colubridae,Squamata,Reptilia
1014,Liopeltis,Colubridae,Squamata,Reptilia
1015,Elachistodon,Colubridae,Squamata,Reptilia
1016,Lepturophis,Colubridae,Squamata,Reptilia
1017,Lycodon,Colubridae,Squamata,Reptilia
1018,Dryocalamus,Colubridae,Squamata,Reptilia
1019,Stegonotus,Colubridae,Squamata,Reptilia
1020,Geagras,Colubridae,Squamata,Reptilia
1021,Gyalopion,Colubridae,Squamata,Reptilia
1022,Chilomeniscus,Colubridae,Squamata,Reptilia
1023,Sonora,Colubridae,Squamata,Reptilia
1024,Chionactis,Colubridae,Squamata,Reptilia
1025,Stenorrhina,Colubridae,Squamata,Reptilia
1026,Sympholis,Colubridae,Squamata,Reptilia
1027,Tantillita,Colubridae,Squamata,Reptilia
1028,Chironius,Colubridae,Squamata,Reptilia
1029,Leptophis,Colubridae,Squamata,Reptilia
1030,Oxybelis,Colubridae,Squamata,Reptilia
1031,Opheodrys,Colubridae,Squamata,Reptilia
1032,Pseustes,Colubridae,Squamata,Reptilia
1033,Spilotes,Colubridae,Squamata,Reptilia
1034,Phyllorhynchus,Colubridae,Squamata,Reptilia
1035,Symphimus,Colubridae,Squamata,Reptilia
1036,Salvadora,Colubridae,Squamata,Reptilia
1037,Trimorphodon,Colubridae,Squamata,Reptilia
1038,Drymarchon,Colubridae,Squamata,Reptilia
1039,Drymoluber,Colubridae,Squamata,Reptilia
1040,Leptodrymus,Colubridae,Squamata,Reptilia
1041,Mastigodryas,Colubridae,Squamata,Reptilia
1042,Rhinobothryum,Colubridae,Squamata,Reptilia
1043,Scolecophis,Colubridae,Squamata,Reptilia
1044,Tantilla,Colubridae,Squamata,Reptilia
1045,Ficimia,Colubridae,Squamata,Reptilia
1046,Simophis,Colubridae,Squamata,Reptilia
1047,Pseudoficimia,Colubridae,Squamata,Reptilia
1048,Conopsis,Colubridae,Squamata,Reptilia
1049,Dendrophidion,Colubridae,Squamata,Reptilia
1050,Drymobius,Colubridae,Squamata,Reptilia
1051,Cyclophiops,Colubridae,Squamata,Reptilia
1052,Ptyas,Colubridae,Squamata,Reptilia
1053,Archelaphe,Colubridae,Squamata,Reptilia
1054,Arizona,Colubridae,Squamata,Reptilia
1055,Pseudelaphe,Colubridae,Squamata,Reptilia
1056,Rhinocheilus,Colubridae,Squamata,Reptilia
1057,Bogertophis,Colubridae,Squamata,Reptilia
1058,Cemophora,Colubridae,Squamata,Reptilia
1059,Lampropeltis,Colubridae,Squamata,Reptilia
1060,Pantherophis,Colubridae,Squamata,Reptilia
1061,Pituophis,Colubridae,Squamata,Reptilia
1062,Senticolis,Colubridae,Squamata,Reptilia
1063,Elaphe,Colubridae,Squamata,Reptilia
1064,Coronella,Colubridae,Squamata,Reptilia
1065,Oocatochus,Colubridae,Squamata,Reptilia
1066,Rhinechis,Colubridae,Squamata,Reptilia
1067,Zamenis,Colubridae,Squamata,Reptilia
1068,Orthriophis,Colubridae,Squamata,Reptilia
1069,Oreocryptophis,Colubridae,Squamata,Reptilia
1070,Euprepiophis,Colubridae,Squamata,Reptilia
1071,Coelognathus,Colubridae,Squamata,Reptilia
1072,Gonyosoma,Colubridae,Squamata,Reptilia
