"","genus","family","order","class"
"1624","Tetraodon","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1625","Monotrete","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1626","Arothron","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1627","Chelonodon","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1628","Omegophora","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1629","Canthigaster","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1630","Pelagocephalus","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1631","Takifugu","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1632","Torquigener","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1633","Tylerius","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1634","Polyspina","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1635","Tetractenos","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1636","Marilyna","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1637","Reicheltia","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1638","Sphoeroides","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1639","Colomesus","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1640","Lagocephalus","Tetraodontidae","Tetraodontiformes","Actinopteri"
"1641","Diodon","Diodontidae","Tetraodontiformes","Actinopteri"
"1642","Allomycterus","Diodontidae","Tetraodontiformes","Actinopteri"
"1643","Chilomycterus","Diodontidae","Tetraodontiformes","Actinopteri"
"1644","Cyclichthys","Diodontidae","Tetraodontiformes","Actinopteri"
"1645","Masturus","Molidae","Tetraodontiformes","Actinopteri"
"1646","Mola","Molidae","Tetraodontiformes","Actinopteri"
"1647","Ranzania","Molidae","Tetraodontiformes","Actinopteri"
"1648","Meuschenia","Monacanthidae","Tetraodontiformes","Actinopteri"
"1649","Nelusetta","Monacanthidae","Tetraodontiformes","Actinopteri"
"1650","Acanthaluteres","Monacanthidae","Tetraodontiformes","Actinopteri"
"1651","Scobinichthys","Monacanthidae","Tetraodontiformes","Actinopteri"
"1652","Thamnaconus","Monacanthidae","Tetraodontiformes","Actinopteri"
"1653","Eubalichthys","Monacanthidae","Tetraodontiformes","Actinopteri"
"1654","Cantherhines","Monacanthidae","Tetraodontiformes","Actinopteri"
"1655","Amanses","Monacanthidae","Tetraodontiformes","Actinopteri"
"1656","Pseudomonacanthus","Monacanthidae","Tetraodontiformes","Actinopteri"
"1657","Aluterus","Monacanthidae","Tetraodontiformes","Actinopteri"
"1658","Stephanolepis","Monacanthidae","Tetraodontiformes","Actinopteri"
"1659","Paramonacanthus","Monacanthidae","Tetraodontiformes","Actinopteri"
"1660","Pervagor","Monacanthidae","Tetraodontiformes","Actinopteri"
"1661","Monacanthus","Monacanthidae","Tetraodontiformes","Actinopteri"
"1662","Acreichthys","Monacanthidae","Tetraodontiformes","Actinopteri"
"1663","Chaetodermis","Monacanthidae","Tetraodontiformes","Actinopteri"
"1664","Paraluteres","Monacanthidae","Tetraodontiformes","Actinopteri"
"1665","Rudarius","Monacanthidae","Tetraodontiformes","Actinopteri"
"1666","Brachaluteres","Monacanthidae","Tetraodontiformes","Actinopteri"
"1667","Pseudalutarius","Monacanthidae","Tetraodontiformes","Actinopteri"
"1668","Oxymonacanthus","Monacanthidae","Tetraodontiformes","Actinopteri"
"1669","Sufflamen","Balistidae","Tetraodontiformes","Actinopteri"
"1670","Abalistes","Balistidae","Tetraodontiformes","Actinopteri"
"1671","Rhinecanthus","Balistidae","Tetraodontiformes","Actinopteri"
"1672","Balistes","Balistidae","Tetraodontiformes","Actinopteri"
"1673","Pseudobalistes","Balistidae","Tetraodontiformes","Actinopteri"
"1674","Canthidermis","Balistidae","Tetraodontiformes","Actinopteri"
"1675","Xanthichthys","Balistidae","Tetraodontiformes","Actinopteri"
"1676","Balistoides","Balistidae","Tetraodontiformes","Actinopteri"
"1677","Melichthys","Balistidae","Tetraodontiformes","Actinopteri"
"1678","Odonus","Balistidae","Tetraodontiformes","Actinopteri"
"1679","Balistapus","Balistidae","Tetraodontiformes","Actinopteri"
"1680","Triacanthus","Triacanthidae","Tetraodontiformes","Actinopteri"
"1681","Pseudotriacanthus","Triacanthidae","Tetraodontiformes","Actinopteri"
"1682","Trixiphichthys","Triacanthidae","Tetraodontiformes","Actinopteri"
"1683","Triacanthodes","Triacanthodidae","Tetraodontiformes","Actinopteri"
"1684","Tydemania","Triacanthodidae","Tetraodontiformes","Actinopteri"
"1685","Parahollardia","Triacanthodidae","Tetraodontiformes","Actinopteri"
"1686","Ostracion","Ostraciidae","Tetraodontiformes","Actinopteri"
"1687","Rhynchostracion","Ostraciidae","Tetraodontiformes","Actinopteri"
"1688","Tetrosomus","Ostraciidae","Tetraodontiformes","Actinopteri"
"1689","Lactoria","Ostraciidae","Tetraodontiformes","Actinopteri"
"1690","Lactophrys","Ostraciidae","Tetraodontiformes","Actinopteri"
"1691","Rhinesomus","Ostraciidae","Tetraodontiformes","Actinopteri"
"1692","Acanthostracion","Ostraciidae","Tetraodontiformes","Actinopteri"
"1693","Anoplocapros","Aracanidae","Tetraodontiformes","Actinopteri"
"1694","Aracana","Aracanidae","Tetraodontiformes","Actinopteri"
"1695","Capropygia","Aracanidae","Tetraodontiformes","Actinopteri"
"1696","Caprichthys","Aracanidae","Tetraodontiformes","Actinopteri"
"1697","Kentrocapros","Aracanidae","Tetraodontiformes","Actinopteri"
"1698","Triodon","Triodontidae","Tetraodontiformes","Actinopteri"
"1699","Cepola","Cepolidae","Perciformes","Actinopteri"
"1700","Antennarius","Antennariidae","Lophiiformes","Actinopteri"
"1701","Antennatus","Antennariidae","Lophiiformes","Actinopteri"
"1702","Histrio","Antennariidae","Lophiiformes","Actinopteri"
"1703","Fowlerichthys","Antennariidae","Lophiiformes","Actinopteri"
"1704","Lophiocharon","Antennariidae","Lophiiformes","Actinopteri"
"1705","Histiophryne","Antennariidae","Lophiiformes","Actinopteri"
"1706","Tathicarpus","Antennariidae","Lophiiformes","Actinopteri"
"1707","Echinophryne","Antennariidae","Lophiiformes","Actinopteri"
"1708","Phyllophryne","Antennariidae","Lophiiformes","Actinopteri"
"1709","Rhycherus","Antennariidae","Lophiiformes","Actinopteri"
"1710","Kuiterichthys","Antennariidae","Lophiiformes","Actinopteri"
"1711","Dibrachichthys","Tetrabrachiidae","Lophiiformes","Actinopteri"
"1712","Tetrabrachium","Tetrabrachiidae","Lophiiformes","Actinopteri"
"1713","Oneirodes","Oneirodidae","Lophiiformes","Actinopteri"
"1714","Lophodolos","Oneirodidae","Lophiiformes","Actinopteri"
"1715","Bertella","Oneirodidae","Lophiiformes","Actinopteri"
"1716","Himantolophus","Himantolophidae","Lophiiformes","Actinopteri"
"1717","Melanocetus","Melanocetidae","Lophiiformes","Actinopteri"
"1718","Ceratias","Ceratiidae","Lophiiformes","Actinopteri"
"1719","Cryptopsaras","Ceratiidae","Lophiiformes","Actinopteri"
"1720","Gigantactis","Gigantactinidae","Lophiiformes","Actinopteri"
"1721","Chaunax","Chaunacidae","Lophiiformes","Actinopteri"
"1722","Chaunacops","Chaunacidae","Lophiiformes","Actinopteri"
"1723","Ogcocephalus","Ogcocephalidae","Lophiiformes","Actinopteri"
"1724","Zalieutes","Ogcocephalidae","Lophiiformes","Actinopteri"
"1725","Dibranchus","Ogcocephalidae","Lophiiformes","Actinopteri"
"1726","Halieutichthys","Ogcocephalidae","Lophiiformes","Actinopteri"
"1727","Malthopsis","Ogcocephalidae","Lophiiformes","Actinopteri"
"1728","Lophius","Lophiidae","Lophiiformes","Actinopteri"
"1729","Lophiodes","Lophiidae","Lophiiformes","Actinopteri"
"1730","Pempheris","Pempheridae","Pempheriformes","Actinopteri"
"1731","Parapriacanthus","Pempheridae","Pempheriformes","Actinopteri"
"1732","Glaucosoma","Glaucosomatidae","Pempheriformes","Actinopteri"
"1733","Halichoeres","Labridae","Labriformes","Actinopteri"
"1734","Coris","Labridae","Labriformes","Actinopteri"
"1735","Macropharyngodon","Labridae","Labriformes","Actinopteri"
"1736","Leptojulis","Labridae","Labriformes","Actinopteri"
"1737","Thalassoma","Labridae","Labriformes","Actinopteri"
"1738","Gomphosus","Labridae","Labriformes","Actinopteri"
"1739","Pseudojuloides","Labridae","Labriformes","Actinopteri"
"1740","Anampses","Labridae","Labriformes","Actinopteri"
"1741","Stethojulis","Labridae","Labriformes","Actinopteri"
"1742","Sagittalarva","Labridae","Labriformes","Actinopteri"
"1743","Labroides","Labridae","Labriformes","Actinopteri"
"1744","Larabicus","Labridae","Labriformes","Actinopteri"
"1745","Diproctacanthus","Labridae","Labriformes","Actinopteri"
"1746","Labropsis","Labridae","Labriformes","Actinopteri"
"1747","Labrichthys","Labridae","Labriformes","Actinopteri"
"1748","Hemigymnus","Labridae","Labriformes","Actinopteri"
"1749","Ophthalmolepis","Labridae","Labriformes","Actinopteri"
"1750","Oxyjulis","Labridae","Labriformes","Actinopteri"
"1751","Pseudocoris","Labridae","Labriformes","Actinopteri"
"1752","Hologymnosus","Labridae","Labriformes","Actinopteri"
"1753","Austrolabrus","Labridae","Labriformes","Actinopteri"
"1754","Notolabrus","Labridae","Labriformes","Actinopteri"
"1755","Pictilabrus","Labridae","Labriformes","Actinopteri"
"1756","Pseudolabrus","Labridae","Labriformes","Actinopteri"
"1757","Cheilio","Labridae","Labriformes","Actinopteri"
"1758","Xyrichtys","Labridae","Labriformes","Actinopteri"
"1759","Cymolutes","Labridae","Labriformes","Actinopteri"
"1760","Iniistius","Labridae","Labriformes","Actinopteri"
"1761","Novaculichthys","Labridae","Labriformes","Actinopteri"
"1762","Novaculoides","Labridae","Labriformes","Actinopteri"
"1763","Malapterus","Labridae","Labriformes","Actinopteri"
"1764","Centrolabrus","Labridae","Labriformes","Actinopteri"
"1765","Symphodus","Labridae","Labriformes","Actinopteri"
"1766","Labrus","Labridae","Labriformes","Actinopteri"
"1767","Lappanella","Labridae","Labriformes","Actinopteri"
"1768","Ctenolabrus","Labridae","Labriformes","Actinopteri"
"1769","Tautogolabrus","Labridae","Labriformes","Actinopteri"
"1770","Acantholabrus","Labridae","Labriformes","Actinopteri"
"1771","Tautoga","Labridae","Labriformes","Actinopteri"
"1772","Scarus","Labridae","Labriformes","Actinopteri"
"1773","Chlorurus","Labridae","Labriformes","Actinopteri"
"1774","Hipposcarus","Labridae","Labriformes","Actinopteri"
"1775","Bolbometopon","Labridae","Labriformes","Actinopteri"
"1776","Cetoscarus","Labridae","Labriformes","Actinopteri"
"1777","Sparisoma","Labridae","Labriformes","Actinopteri"
"1778","Nicholsina","Labridae","Labriformes","Actinopteri"
"1779","Cryptotomus","Labridae","Labriformes","Actinopteri"
"1780","Calotomus","Labridae","Labriformes","Actinopteri"
"1781","Leptoscarus","Labridae","Labriformes","Actinopteri"
"1782","Oxycheilinus","Labridae","Labriformes","Actinopteri"
"1783","Wetmorella","Labridae","Labriformes","Actinopteri"
"1784","Cheilinus","Labridae","Labriformes","Actinopteri"
"1785","Epibulus","Labridae","Labriformes","Actinopteri"
"1786","Cirrhilabrus","Labridae","Labriformes","Actinopteri"
"1787","Pseudocheilinus","Labridae","Labriformes","Actinopteri"
"1788","Pteragogus","Labridae","Labriformes","Actinopteri"
"1789","Bodianus","Labridae","Labriformes","Actinopteri"
"1790","Semicossyphus","Labridae","Labriformes","Actinopteri"
"1791","Clepticus","Labridae","Labriformes","Actinopteri"
"1792","Choerodon","Labridae","Labriformes","Actinopteri"
"1793","Xiphocheilus","Labridae","Labriformes","Actinopteri"
"1794","Neoodax","Odacidae","Labriformes","Actinopteri"
"1795","Haletta","Odacidae","Labriformes","Actinopteri"
"1796","Siphonognathus","Odacidae","Labriformes","Actinopteri"
"1797","Olisthops","Odacidae","Labriformes","Actinopteri"
"1798","Heteroscarus","Odacidae","Labriformes","Actinopteri"
"1799","Odax","Odacidae","Labriformes","Actinopteri"
"1800","Decodon","Labridae","Labriformes","Actinopteri"
"1801","Pseudodax","Labridae","Labriformes","Actinopteri"
"1802","Achoerodus","Labridae","Labriformes","Actinopteri"
"1803","Lachnolaimus","Labridae","Labriformes","Actinopteri"
"1804","Porichthys","Batrachoididae","Batrachoidiformes","Actinopteri"
"1805","Daector","Batrachoididae","Batrachoidiformes","Actinopteri"
"1806","Thalassophryne","Batrachoididae","Batrachoidiformes","Actinopteri"
"1807","Opsanus","Batrachoididae","Batrachoidiformes","Actinopteri"
"1808","Sanopus","Batrachoididae","Batrachoidiformes","Actinopteri"
"1809","Chatrabus","Batrachoididae","Batrachoidiformes","Actinopteri"
"1810","Perulibatrachus","Batrachoididae","Batrachoidiformes","Actinopteri"
"1811","Halobatrachus","Batrachoididae","Batrachoidiformes","Actinopteri"
"1812","Batrichthys","Batrachoididae","Batrachoidiformes","Actinopteri"
"1813","Lepophidium","Ophidiidae","Ophidiiformes","Actinopteri"
"1814","Raneya","Ophidiidae","Ophidiiformes","Actinopteri"
"1815","Ophidion","Ophidiidae","Ophidiiformes","Actinopteri"
"1816","Chilara","Ophidiidae","Ophidiiformes","Actinopteri"
"1817","Genypterus","Ophidiidae","Ophidiiformes","Actinopteri"
"1818","Neobythites","Ophidiidae","Ophidiiformes","Actinopteri"
"1819","Sirembo","Ophidiidae","Ophidiiformes","Actinopteri"
"1820","Hoplobrotula","Ophidiidae","Ophidiiformes","Actinopteri"
"1821","Brotulotaenia","Ophidiidae","Ophidiiformes","Actinopteri"
"1822","Lamprogrammus","Ophidiidae","Ophidiiformes","Actinopteri"
"1823","Bassogigas","Ophidiidae","Ophidiiformes","Actinopteri"
"1824","Selachophidium","Ophidiidae","Ophidiiformes","Actinopteri"
"1825","Bassozetus","Ophidiidae","Ophidiiformes","Actinopteri"
"1826","Dicrolene","Ophidiidae","Ophidiiformes","Actinopteri"
"1827","Carapus","Carapidae","Ophidiiformes","Actinopteri"
"1828","Echiodon","Carapidae","Ophidiiformes","Actinopteri"
"1829","Petrotyx","Ophidiidae","Ophidiiformes","Actinopteri"
"1830","Brotula","Ophidiidae","Ophidiiformes","Actinopteri"
"1831","Lucifuga","Bythitidae","Ophidiiformes","Actinopteri"
"1832","Brosmophyciops","Bythitidae","Ophidiiformes","Actinopteri"
"1833","Diplacanthopoma","Bythitidae","Ophidiiformes","Actinopteri"
"1834","Cataetyx","Bythitidae","Ophidiiformes","Actinopteri"
"1835","Bidenichthys","Bythitidae","Ophidiiformes","Actinopteri"
"1836","Brosmophycis","Bythitidae","Ophidiiformes","Actinopteri"
"1837","Dinematichthys","Bythitidae","Ophidiiformes","Actinopteri"
"1838","Diancistrus","Bythitidae","Ophidiiformes","Actinopteri"
"1839","Melamphaes","Melamphaidae","Beryciformes","Actinopteri"
"1840","Scopelogadus","Melamphaidae","Beryciformes","Actinopteri"
"1841","Poromitra","Melamphaidae","Beryciformes","Actinopteri"
"1842","Sio","Melamphaidae","Beryciformes","Actinopteri"
"1843","Scopeloberyx","Melamphaidae","Beryciformes","Actinopteri"
"1844","Centroberyx","Berycidae","Beryciformes","Actinopteri"
"1845","Beryx","Berycidae","Beryciformes","Actinopteri"
"1846","Gyrinomimus","Cetomimidae","Beryciformes","Actinopteri"
"1847","Cetomimus","Cetomimidae","Beryciformes","Actinopteri"
"1848","Parataeniophorus","Cetomimidae","Beryciformes","Actinopteri"
"1849","Ditropichthys","Cetomimidae","Beryciformes","Actinopteri"
"1850","Cetostoma","Cetomimidae","Beryciformes","Actinopteri"
"1851","Barbourisia","Barbourisiidae","Beryciformes","Actinopteri"
"1852","Rondeletia","Rondeletiidae","Beryciformes","Actinopteri"
"1853","Acanthochaenus","Stephanoberycidae","Beryciformes","Actinopteri"
"1854","Hoplostethus","Trachichthyidae","Beryciformes","Actinopteri"
"1855","Gephyroberyx","Trachichthyidae","Beryciformes","Actinopteri"
"1856","Anoplogaster","Anoplogasteridae","Beryciformes","Actinopteri"
"1857","Aulotrachichthys","Trachichthyidae","Beryciformes","Actinopteri"
"1858","Monocentris","Monocentridae","Beryciformes","Actinopteri"
"1859","Diretmichthys","Diretmidae","Beryciformes","Actinopteri"
"1860","Diretmus","Diretmidae","Beryciformes","Actinopteri"
"1861","Paratrachichthys","Trachichthyidae","Beryciformes","Actinopteri"
"1862","Sargocentron","Holocentridae","Holocentriformes","Actinopteri"
"1863","Neoniphon","Holocentridae","Holocentriformes","Actinopteri"
"1864","Holocentrus","Holocentridae","Holocentriformes","Actinopteri"
"1865","Myripristis","Holocentridae","Holocentriformes","Actinopteri"
"1866","Ostichthys","Holocentridae","Holocentriformes","Actinopteri"
"1867","Plectrypops","Holocentridae","Holocentriformes","Actinopteri"
"1868","Trachipterus","Trachipteridae","Lampriformes","Actinopteri"
"1869","Zu","Trachipteridae","Lampriformes","Actinopteri"
"1870","Desmodema","Trachipteridae","Lampriformes","Actinopteri"
"1871","Regalecus","Regalecidae","Lampriformes","Actinopteri"
"1872","Lophotus","Lophotidae","Lampriformes","Actinopteri"
"1873","Velifer","Veliferidae","Lampriformes","Actinopteri"
"1874","Metavelifer","Veliferidae","Lampriformes","Actinopteri"
"1875","Lampris","Lampridae","Lampriformes","Actinopteri"
"1876","Coelorinchus","Macrouridae","Gadiformes","Actinopteri"
"1877","Macrourus","Macrouridae","Gadiformes","Actinopteri"
"1878","Albatrossia","Macrouridae","Gadiformes","Actinopteri"
"1879","Coryphaenoides","Macrouridae","Gadiformes","Actinopteri"
"1880","Cynomacrurus","Macrouridae","Gadiformes","Actinopteri"
"1881","Nezumia","Macrouridae","Gadiformes","Actinopteri"
"1882","Mesobius","Macrouridae","Gadiformes","Actinopteri"
"1883","Trachonurus","Macrouridae","Gadiformes","Actinopteri"
"1884","Malacocephalus","Macrouridae","Gadiformes","Actinopteri"
"1885","Odontomacrurus","Macrouridae","Gadiformes","Actinopteri"
"1886","Ventrifossa","Macrouridae","Gadiformes","Actinopteri"
"1887","Sphagemacrurus","Macrouridae","Gadiformes","Actinopteri"
"1888","Paracetonurus","Macrouridae","Gadiformes","Actinopteri"
"1889","Hymenocephalus","Macrouridae","Gadiformes","Actinopteri"
"1890","Lucigadus","Macrouridae","Gadiformes","Actinopteri"
"1891","Bathygadus","Macrouridae","Gadiformes","Actinopteri"
"1892","Gadomus","Macrouridae","Gadiformes","Actinopteri"
"1893","Bregmaceros","Bregmacerotidae","Gadiformes","Actinopteri"
"1894","Steindachneria","Steindachneriidae","Gadiformes","Actinopteri"
"1895","Lyconus","Merlucciidae","Gadiformes","Actinopteri"
"1896","Macruronus","Merlucciidae","Gadiformes","Actinopteri"
"1897","Gadus","Gadidae","Gadiformes","Actinopteri"
"1898","Theragra","Gadidae","Gadiformes","Actinopteri"
"1899","Arctogadus","Gadidae","Gadiformes","Actinopteri"
"1900","Boreogadus","Gadidae","Gadiformes","Actinopteri"
"1901","Merlangius","Gadidae","Gadiformes","Actinopteri"
"1902","Melanogrammus","Gadidae","Gadiformes","Actinopteri"
"1903","Pollachius","Gadidae","Gadiformes","Actinopteri"
"1904","Eleginus","Gadidae","Gadiformes","Actinopteri"
"1905","Microgadus","Gadidae","Gadiformes","Actinopteri"
"1906","Trisopterus","Gadidae","Gadiformes","Actinopteri"
"1907","Micromesistius","Gadidae","Gadiformes","Actinopteri"
"1908","Gadiculus","Gadidae","Gadiformes","Actinopteri"
"1909","Lota","Lotidae","Gadiformes","Actinopteri"
"1910","Molva","Lotidae","Gadiformes","Actinopteri"
"1911","Brosme","Lotidae","Gadiformes","Actinopteri"
"1912","Gaidropsarus","Gaidropsaridae","Gadiformes","Actinopteri"
"1913","Ciliata","Gaidropsaridae","Gadiformes","Actinopteri"
"1914","Enchelyopus","Gaidropsaridae","Gadiformes","Actinopteri"
"1915","Urophycis","Phycidae","Gadiformes","Actinopteri"
"1916","Phycis","Phycidae","Gadiformes","Actinopteri"
"1917","Raniceps","Gadidae","Gadiformes","Actinopteri"
"1918","Euclichthys","Euclichthyidae","Gadiformes","Actinopteri"
"1919","Merluccius","Merlucciidae","Gadiformes","Actinopteri"
"1920","Melanonus","Melanonidae","Gadiformes","Actinopteri"
"1921","Lepidion","Moridae","Gadiformes","Actinopteri"
"1922","Antimora","Moridae","Gadiformes","Actinopteri"
"1923","Halargyreus","Moridae","Gadiformes","Actinopteri"
"1924","Mora","Moridae","Gadiformes","Actinopteri"
"1925","Physiculus","Moridae","Gadiformes","Actinopteri"
"1926","Gadella","Moridae","Gadiformes","Actinopteri"
"1927","Tripterophycis","Moridae","Gadiformes","Actinopteri"
"1928","Guttigadus","Moridae","Gadiformes","Actinopteri"
"1929","Pseudophycis","Moridae","Gadiformes","Actinopteri"
"1930","Lotella","Moridae","Gadiformes","Actinopteri"
"1931","Laemonema","Moridae","Gadiformes","Actinopteri"
"1932","Trachyrincus","Macrouridae","Gadiformes","Actinopteri"
"1933","Squalogadus","Macrouridae","Gadiformes","Actinopteri"
"1934","Muraenolepis","Muraenolepididae","Gadiformes","Actinopteri"
"1935","Stylephorus","Stylephoridae","Stylephoriformes","Actinopteri"
"1936","Neocyttus","Oreosomatidae","Zeiformes","Actinopteri"
"1937","Allocyttus","Oreosomatidae","Zeiformes","Actinopteri"
"1938","Pseudocyttus","Oreosomatidae","Zeiformes","Actinopteri"
"1939","Oreosoma","Oreosomatidae","Zeiformes","Actinopteri"
"1940","Cyttus","Cyttidae","Zeiformes","Actinopteri"
"1941","Grammicolepis","Grammicolepididae","Zeiformes","Actinopteri"
"1942","Xenolepidichthys","Grammicolepididae","Zeiformes","Actinopteri"
"1943","Zenopsis","Zeidae","Zeiformes","Actinopteri"
"1944","Zeus","Zeidae","Zeiformes","Actinopteri"
"1945","Cyttopsis","Parazenidae","Zeiformes","Actinopteri"
"1946","Zenion","Zenionidae","Zeiformes","Actinopteri"
"1947","Forbesichthys","Amblyopsidae","Percopsiformes","Actinopteri"
"1948","Amblyopsis","Amblyopsidae","Percopsiformes","Actinopteri"
"1949","Typhlichthys","Amblyopsidae","Percopsiformes","Actinopteri"
"1950","Speoplatyrhinus","Amblyopsidae","Percopsiformes","Actinopteri"
"1951","Chologaster","Amblyopsidae","Percopsiformes","Actinopteri"
"1952","Aphredoderus","Aphredoderidae","Percopsiformes","Actinopteri"
"1953","Percopsis","Percopsidae","Percopsiformes","Actinopteri"
"1954","Polymixia","Polymixiidae","Polymixiiformes","Actinopteri"
"1955","Benthosema","Myctophidae","Myctophiformes","Actinopteri"
"1956","Diogenichthys","Myctophidae","Myctophiformes","Actinopteri"
"1957","Symbolophorus","Myctophidae","Myctophiformes","Actinopteri"
"1958","Gonichthys","Myctophidae","Myctophiformes","Actinopteri"
"1959","Centrobranchus","Myctophidae","Myctophiformes","Actinopteri"
"1960","Myctophum","Myctophidae","Myctophiformes","Actinopteri"
"1961","Tarletonbeania","Myctophidae","Myctophiformes","Actinopteri"
"1962","Loweina","Myctophidae","Myctophiformes","Actinopteri"
"1963","Hygophum","Myctophidae","Myctophiformes","Actinopteri"
"1964","Protomyctophum","Myctophidae","Myctophiformes","Actinopteri"
"1965","Metelectrona","Myctophidae","Myctophiformes","Actinopteri"
"1966","Electrona","Myctophidae","Myctophiformes","Actinopteri"
"1967","Krefftichthys","Myctophidae","Myctophiformes","Actinopteri"
"1968","Lampichthys","Myctophidae","Myctophiformes","Actinopteri"
"1969","Diaphus","Myctophidae","Myctophiformes","Actinopteri"
"1970","Bolinichthys","Myctophidae","Myctophiformes","Actinopteri"
"1971","Gymnoscopelus","Myctophidae","Myctophiformes","Actinopteri"
"1972","Triphoturus","Myctophidae","Myctophiformes","Actinopteri"
"1973","Notoscopelus","Myctophidae","Myctophiformes","Actinopteri"
"1974","Scopelopsis","Myctophidae","Myctophiformes","Actinopteri"
"1975","Lampanyctodes","Myctophidae","Myctophiformes","Actinopteri"
"1976","Lampanyctus","Myctophidae","Myctophiformes","Actinopteri"
"1977","Nannobrachium","Myctophidae","Myctophiformes","Actinopteri"
"1978","Parvilux","Myctophidae","Myctophiformes","Actinopteri"
"1979","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri"
"1980","Lepidophanes","Myctophidae","Myctophiformes","Actinopteri"
"1981","Ceratoscopelus","Myctophidae","Myctophiformes","Actinopteri"
"1982","Lampadena","Myctophidae","Myctophiformes","Actinopteri"
"1983","Taaningichthys","Myctophidae","Myctophiformes","Actinopteri"
"1984","Lobianchia","Myctophidae","Myctophiformes","Actinopteri"
"1985","Neoscopelus","Neoscopelidae","Myctophiformes","Actinopteri"
"1986","Scopelengys","Neoscopelidae","Myctophiformes","Actinopteri"
"1987","Coccorella","Evermannellidae","Aulopiformes","Actinopteri"
"1988","Evermannella","Evermannellidae","Aulopiformes","Actinopteri"
"1989","Lestidiops","Paralepididae","Aulopiformes","Actinopteri"
"1990","Stemonosudis","Paralepididae","Aulopiformes","Actinopteri"
"1991","Lestrolepis","Paralepididae","Aulopiformes","Actinopteri"
"1992","Lestidium","Paralepididae","Aulopiformes","Actinopteri"
"1993","Magnisudis","Paralepididae","Aulopiformes","Actinopteri"
"1994","Notolepis","Paralepididae","Aulopiformes","Actinopteri"
"1995","Anotopterus","Alepisauridae","Aulopiformes","Actinopteri"
"1996","Macroparalepis","Paralepididae","Aulopiformes","Actinopteri"
"1997","Alepisaurus","Alepisauridae","Aulopiformes","Actinopteri"
"1998","Omosudis","Alepisauridae","Aulopiformes","Actinopteri"
"1999","Sudis","Paralepididae","Aulopiformes","Actinopteri"
"2000","Scopelosaurus","Notosudidae","Aulopiformes","Actinopteri"
"2001","Ahliesaurus","Notosudidae","Aulopiformes","Actinopteri"
"2002","Parasudis","Chlorophthalmidae","Aulopiformes","Actinopteri"
"2003","Benthalbella","Scopelarchidae","Aulopiformes","Actinopteri"
"2004","Chlorophthalmus","Chlorophthalmidae","Aulopiformes","Actinopteri"
"2005","Bathypterois","Ipnopidae","Aulopiformes","Actinopteri"
"2006","Bathysaurus","Bathysauridae","Aulopiformes","Actinopteri"
"2007","Gigantura","Giganturidae","Aulopiformes","Actinopteri"
"2008","Aulopus","Aulopidae","Aulopiformes","Actinopteri"
"2009","Synodus","Synodontidae","Aulopiformes","Actinopteri"
"2010","Latropiscis","Aulopidae","Aulopiformes","Actinopteri"
"2011","Hime","Aulopidae","Aulopiformes","Actinopteri"
"2012","Saurida","Synodontidae","Aulopiformes","Actinopteri"
"2013","Harpadon","Synodontidae","Aulopiformes","Actinopteri"
"2014","Pseudotrichonotus","Pseudotrichonotidae","Aulopiformes","Actinopteri"
"2015","Paraulopus","Paraulopidae","Aulopiformes","Actinopteri"
"2016","Ateleopus","Ateleopodidae","Ateleopodiformes","Actinopteri"
"2017","Ijimaia","Ateleopodidae","Ateleopodiformes","Actinopteri"
"2018","Galaxias","Galaxiidae","Galaxiiformes","Actinopteri"
"2019","Paragalaxias","Galaxiidae","Galaxiiformes","Actinopteri"
"2020","Neochanna","Galaxiidae","Galaxiiformes","Actinopteri"
"2021","Brachygalaxias","Galaxiidae","Galaxiiformes","Actinopteri"
"2022","Galaxiella","Galaxiidae","Galaxiiformes","Actinopteri"
"2023","Aplochiton","Galaxiidae","Galaxiiformes","Actinopteri"
"2024","Lovettia","Galaxiidae","Galaxiiformes","Actinopteri"
"2025","Eustomias","Stomiidae","Stomiiformes","Actinopteri"
"2026","Grammatostomias","Stomiidae","Stomiiformes","Actinopteri"
"2027","Aristostomias","Stomiidae","Stomiiformes","Actinopteri"
"2028","Pachystomias","Stomiidae","Stomiiformes","Actinopteri"
"2029","Malacosteus","Stomiidae","Stomiiformes","Actinopteri"
"2030","Bathophilus","Stomiidae","Stomiiformes","Actinopteri"
"2031","Photonectes","Stomiidae","Stomiiformes","Actinopteri"
"2032","Echiostoma","Stomiidae","Stomiiformes","Actinopteri"
"2033","Tactostoma","Stomiidae","Stomiiformes","Actinopteri"
